dollar_curs,date2,data,rate,inflation,euro_curs,pound_curs,yuan_curs
53.059,2015-06,2015-06-04 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
53.4413,2015-06,2015-06-03 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
52.8213,2015-06,2015-06-02 00:00:00,11.5,15.3,61.5206,87.1727,89.4279
52.9716,2015-05,2015-05-30 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
52.2907,2015-05,2015-05-29 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
51.0178,2015-05,2015-05-28 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
50.3223,2015-05,2015-05-27 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
49.8613,2015-05,2015-05-26 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
49.7901,2015-05,2015-05-23 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
49.9204,2015-05,2015-05-22 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
49.7919,2015-05,2015-05-21 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
49.1777,2015-05,2015-05-20 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
49.2175,2015-05,2015-05-19 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
50.0115,2015-05,2015-05-16 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
50.0774,2015-05,2015-05-15 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
49.5366,2015-05,2015-05-14 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
50.914,2015-05,2015-05-13 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
50.7511,2015-05,2015-05-09 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
50.3615,2015-05,2015-05-08 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
49.9816,2015-05,2015-05-07 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
51.7574,2015-05,2015-05-06 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
51.1388,2015-05,2015-05-01 00:00:00,12.5,15.8,58.0145,81.0465,85.4629
51.7029,2015-04,2015-04-30 00:00:00,14.0,16.4,56.806,79.6483,83.4012
52.3041,2015-04,2015-04-29 00:00:00,14.0,16.4,56.806,79.6483,83.4012
51.469,2015-04,2015-04-28 00:00:00,14.0,16.4,56.806,79.6483,83.4012
50.2473,2015-04,2015-04-25 00:00:00,14.0,16.4,56.806,79.6483,83.4012
51.6011,2015-04,2015-04-24 00:00:00,14.0,16.4,56.806,79.6483,83.4012
53.6555,2015-04,2015-04-23 00:00:00,14.0,16.4,56.806,79.6483,83.4012
53.9728,2015-04,2015-04-22 00:00:00,14.0,16.4,56.806,79.6483,83.4012
51.5207,2015-04,2015-04-21 00:00:00,14.0,16.4,56.806,79.6483,83.4012
50.5295,2015-04,2015-04-18 00:00:00,14.0,16.4,56.806,79.6483,83.4012
49.6749,2015-04,2015-04-17 00:00:00,14.0,16.4,56.806,79.6483,83.4012
50.5033,2015-04,2015-04-16 00:00:00,14.0,16.4,56.806,79.6483,83.4012
51.9749,2015-04,2015-04-15 00:00:00,14.0,16.4,56.806,79.6483,83.4012
52.422,2015-04,2015-04-14 00:00:00,14.0,16.4,56.806,79.6483,83.4012
51.0678,2015-04,2015-04-11 00:00:00,14.0,16.4,56.806,79.6483,83.4012
52.5424,2015-04,2015-04-10 00:00:00,14.0,16.4,56.806,79.6483,83.4012
54.027,2015-04,2015-04-09 00:00:00,14.0,16.4,56.806,79.6483,83.4012
55.3328,2015-04,2015-04-08 00:00:00,14.0,16.4,56.806,79.6483,83.4012
56.5161,2015-04,2015-04-07 00:00:00,14.0,16.4,56.806,79.6483,83.4012
56.7534,2015-04,2015-04-04 00:00:00,14.0,16.4,56.806,79.6483,83.4012
56.9902,2015-04,2015-04-03 00:00:00,14.0,16.4,56.806,79.6483,83.4012
58.3536,2015-04,2015-04-02 00:00:00,14.0,16.4,56.806,79.6483,83.4012
57.65,2015-04,2015-04-01 00:00:00,14.0,16.4,56.806,79.6483,83.4012
58.4643,2015-03,2015-03-31 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
57.7279,2015-03,2015-03-28 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
56.4271,2015-03,2015-03-27 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
57.3879,2015-03,2015-03-26 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
58.771,2015-03,2015-03-25 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
59.4452,2015-03,2015-03-24 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
60.0341,2015-03,2015-03-21 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
59.8308,2015-03,2015-03-20 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
61.3483,2015-03,2015-03-19 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
61.751,2015-03,2015-03-18 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
62.1497,2015-03,2015-03-17 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
61.3167,2015-03,2015-03-14 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
60.9595,2015-03,2015-03-13 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
62.6797,2015-03,2015-03-12 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
60.6649,2015-03,2015-03-11 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
59.9938,2015-03,2015-03-07 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
61.8457,2015-03,2015-03-06 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
61.8745,2015-03,2015-03-05 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
62.3649,2015-03,2015-03-04 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
62.2248,2015-03,2015-03-03 00:00:00,14.0,16.9,63.3695,86.8429,94.1788
61.2718,2015-02,2015-02-28 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
60.7109,2015-02,2015-02-27 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
62.5906,2015-02,2015-02-26 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
63.5083,2015-02,2015-02-25 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
61.7235,2015-02,2015-02-21 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
62.1307,2015-02,2015-02-20 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
62.4001,2015-02,2015-02-19 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
62.8353,2015-02,2015-02-18 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
62.6632,2015-02,2015-02-17 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
65.0862,2015-02,2015-02-14 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
66.0994,2015-02,2015-02-13 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
66.0585,2015-02,2015-02-12 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
65.4469,2015-02,2015-02-11 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
65.7817,2015-02,2015-02-10 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
66.0432,2015-02,2015-02-07 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
68.6113,2015-02,2015-02-06 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
65.447,2015-02,2015-02-05 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
67.7727,2015-02,2015-02-04 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
69.664,2015-02,2015-02-03 00:00:00,15.0,16.7,68.6857,94.4811,97.7284
68.9291,2015-01,2015-01-31 00:00:00,17.0,14.96,78.1105,104.0071,11.0264
68.7303,2015-01,2015-01-30 00:00:00,17.0,14.96,78.1105,104.0071,11.0264
67.1506,2015-01,2015-01-29 00:00:00,17.0,14.96,78.1105,104.0071,11.0264
67.8153,2015-01,2015-01-28 00:00:00,17.0,14.96,78.1105,104.0071,11.0264
65.5937,2015-01,2015-01-27 00:00:00,17.0,14.96,78.1105,104.0071,11.0264
63.393,2015-01,2015-01-24 00:00:00,17.0,14.96,78.1105,104.0071,11.0264
65.4,2015-01,2015-01-23 00:00:00,17.0,14.96,78.1105,104.0071,11.0264
65.5558,2015-01,2015-01-22 00:00:00,17.0,14.96,78.1105,104.0071,11.0264
64.9862,2015-01,2015-01-21 00:00:00,17.0,14.96,78.1105,104.0071,11.0264
64.9732,2015-01,2015-01-20 00:00:00,17.0,14.96,78.1105,104.0071,11.0264
65.1738,2015-01,2015-01-17 00:00:00,17.0,14.96,78.1105,104.0071,11.0264
64.8337,2015-01,2015-01-16 00:00:00,17.0,14.96,78.1105,104.0071,11.0264
66.0983,2015-01,2015-01-15 00:00:00,17.0,14.96,78.1105,104.0071,11.0264
64.8425,2015-01,2015-01-14 00:00:00,17.0,14.96,78.1105,104.0071,11.0264
62.7363,2015-01,2015-01-13 00:00:00,17.0,14.96,78.1105,104.0071,11.0264
56.2376,2015-01,2015-01-01 00:00:00,17.0,14.96,78.1105,104.0071,11.0264
56.2584,2014-12,2014-12-31 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
56.6801,2014-12,2014-12-30 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
52.0343,2014-12,2014-12-27 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
52.6159,2014-12,2014-12-26 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
54.4913,2014-12,2014-12-25 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
54.5687,2014-12,2014-12-24 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
56.494,2014-12,2014-12-23 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
60.6825,2014-12,2014-12-20 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
59.6029,2014-12,2014-12-19 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
67.7851,2014-12,2014-12-18 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
61.1512,2014-12,2014-12-17 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
58.3461,2014-12,2014-12-16 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
56.8919,2014-12,2014-12-13 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
54.7932,2014-12,2014-12-12 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
54.2758,2014-12,2014-12-11 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
54.2116,2014-12,2014-12-10 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
53.3079,2014-12,2014-12-09 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
53.1088,2014-12,2014-12-06 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
52.6932,2014-12,2014-12-05 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
54.3821,2014-12,2014-12-04 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
50.7678,2014-12,2014-12-03 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
51.8068,2014-12,2014-12-02 00:00:00,17.0,11.35,68.3427,87.4199,90.7072
49.322,2014-11,2014-11-29 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
47.6629,2014-11,2014-11-28 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
46.4244,2014-11,2014-11-27 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
44.9758,2014-11,2014-11-26 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
44.7852,2014-11,2014-11-25 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
45.7926,2014-11,2014-11-22 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
46.7047,2014-11,2014-11-21 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
47.0294,2014-11,2014-11-20 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
46.9797,2014-11,2014-11-19 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
47.3329,2014-11,2014-11-18 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
47.392,2014-11,2014-11-15 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
46.1233,2014-11,2014-11-14 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
46.3379,2014-11,2014-11-13 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
45.952,2014-11,2014-11-12 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
45.8926,2014-11,2014-11-11 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
47.8774,2014-11,2014-11-08 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
45.1854,2014-11,2014-11-07 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
44.3993,2014-11,2014-11-06 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
41.9627,2014-11,2014-11-01 00:00:00,9.5,9.06,61.4108,77.3813,80.2832
43.3943,2014-10,2014-10-31 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
42.6525,2014-10,2014-10-30 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
42.3934,2014-10,2014-10-29 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
41.9497,2014-10,2014-10-28 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
41.8101,2014-10,2014-10-25 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
41.4958,2014-10,2014-10-24 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
40.9671,2014-10,2014-10-23 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
41.0501,2014-10,2014-10-22 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
40.8815,2014-10,2014-10-21 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
41.045,2014-10,2014-10-18 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
40.7457,2014-10,2014-10-17 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
40.9416,2014-10,2014-10-16 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
40.5304,2014-10,2014-10-15 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
40.3251,2014-10,2014-10-14 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
40.2125,2014-10,2014-10-11 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
39.98,2014-10,2014-10-10 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
39.9819,2014-10,2014-10-09 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
39.7417,2014-10,2014-10-08 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
39.982,2014-10,2014-10-07 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
39.698,2014-10,2014-10-04 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
39.5474,2014-10,2014-10-03 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
39.6604,2014-10,2014-10-02 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
39.3836,2014-10,2014-10-01 00:00:00,8.0,8.29,54.6378,69.3181,70.9567
